timestamp,accX,accY,accZ,filteredAccY,phase,repCount
58.470,0.102731,-0.240048,-0.045232,-0.060929,bottom,0
58.490,0.094944,-0.406304,-0.211599,-0.130004,bottom,0
58.510,0.059690,0.193056,-0.496221,-0.065392,bottom,0
58.529,0.087830,0.354919,-0.477260,0.018670,bottom,0
58.549,0.091732,0.102196,-0.147807,0.035375,bottom,0
58.569,-0.079599,-0.039397,0.031901,0.020421,bottom,0
58.589,-0.147544,-0.042648,0.041559,0.007807,bottom,0
58.610,-0.046679,-0.052866,0.137276,-0.004328,bottom,0
58.629,-0.068283,-0.198495,0.081615,-0.043161,bottom,0
58.648,-0.110509,-0.370401,-0.016103,-0.108609,bottom,0
58.668,-0.134947,-0.260195,-0.091191,-0.138926,bottom,0
58.688,-0.128150,-0.079906,-0.005919,-0.127122,bottom,0
58.708,-0.128628,-0.079082,0.116369,-0.117514,bottom,0
58.728,-0.129866,-0.136238,0.145578,-0.121259,bottom,0
58.748,-0.111355,-0.167811,0.098058,-0.130569,bottom,0
58.768,-0.097299,-0.229542,-0.060444,-0.150364,bottom,0
58.788,-0.106222,-0.064115,0.037317,-0.133114,bottom,0
58.808,-0.072450,-0.163920,0.125460,-0.139275,bottom,0
58.827,-0.029078,-0.206910,0.118493,-0.152802,bottom,0
58.847,-0.034598,-0.216624,0.088855,-0.165567,bottom,0
58.867,0.010141,-0.236173,0.076445,-0.179688,bottom,0
58.887,0.060194,-0.175345,0.095413,-0.178819,bottom,0
58.907,0.053139,-0.142520,0.040479,-0.171559,bottom,0
58.927,-0.015496,-0.172991,0.067765,-0.171846,bottom,0
58.947,-0.019802,-0.271249,0.080507,-0.191726,bottom,0
58.967,0.032841,-0.279185,0.126420,-0.209218,bottom,0
58.986,0.008596,-0.239426,0.084190,-0.215260,bottom,0
59.006,-0.020173,-0.200477,0.092224,-0.212303,bottom,0
59.026,0.028411,-0.102750,0.068555,-0.190393,bottom,0
59.046,0.068234,-0.150511,0.041063,-0.182416,bottom,0
59.066,0.125633,-0.079261,0.053157,-0.161785,bottom,0
59.086,0.056888,0.083759,0.023384,-0.112676,bottom,0
59.106,-0.048247,0.071784,-0.105473,-0.075784,bottom,0
59.126,-0.068891,-0.022291,-0.094164,-0.065086,bottom,0
59.145,0.044244,-0.149172,-0.035318,-0.081903,bottom,0
59.165,0.080527,-0.069091,-0.008279,-0.079341,bottom,0
59.185,0.008351,0.063657,-0.031684,-0.050741,bottom,0
59.207,0.018535,-0.002714,0.014949,-0.041136,bottom,0
59.225,0.088135,-0.069619,0.058169,-0.046832,bottom,0
59.245,0.089483,-0.124522,0.080100,-0.062370,bottom,0
59.265,-0.037750,-0.087576,0.050492,-0.067411,bottom,0
59.285,-0.087033,-0.070869,0.055676,-0.068103,bottom,0
59.305,-0.067300,-0.075958,0.083888,-0.069674,bottom,0
59.324,-0.040669,-0.101940,0.127874,-0.076127,bottom,0
59.344,-0.006389,-0.064806,0.116422,-0.073863,bottom,0
59.364,-0.056146,0.010911,0.083017,-0.056908,bottom,0
59.384,-0.088080,0.055201,0.082865,-0.034486,bottom,0
59.404,-0.059016,0.070619,0.079416,-0.013465,bottom,0
59.424,0.005519,0.081585,0.108338,0.005545,bottom,0
59.443,0.008488,0.150313,0.129061,0.034498,bottom,0
59.463,0.015493,0.118258,0.148260,0.051250,bottom,0
59.483,0.008889,0.117767,0.165002,0.064554,bottom,0
59.503,0.015427,0.083500,0.164100,0.068343,bottom,0
59.523,0.061745,0.016021,0.151747,0.057879,bottom,0
59.543,0.044710,0.015501,0.126209,0.049403,bottom,0
59.563,0.031879,0.055686,0.110891,0.050660,bottom,0
59.582,0.045515,0.029919,0.131570,0.046512,bottom,0
59.602,0.089520,-0.047822,0.166907,0.027645,bottom,0
59.622,0.110287,-0.064823,0.167888,0.009151,bottom,0
59.642,0.088701,-0.067593,0.155016,-0.006198,bottom,0
59.662,0.056425,-0.038935,0.131740,-0.012745,bottom,0
59.682,0.058120,-0.031663,0.132902,-0.016529,bottom,0
59.702,0.081561,-0.035623,0.102274,-0.020347,bottom,0
59.722,0.064192,-0.029921,0.123885,-0.022262,bottom,0
59.742,0.092586,-0.024507,0.121573,-0.022711,bottom,0
59.761,0.039453,-0.021061,0.070075,-0.022381,bottom,0
59.782,0.022200,-0.021564,0.054418,-0.022218,bottom,0
59.802,0.045158,-0.053212,0.078618,-0.028416,bottom,0
59.821,0.049698,-0.053547,0.092927,-0.033443,bottom,0
59.841,0.004004,-0.066357,0.040234,-0.040025,bottom,0
59.861,-0.010420,-0.078297,0.063538,-0.047680,bottom,0
59.881,0.018102,-0.081135,-0.002476,-0.054371,bottom,0
59.901,0.029307,-0.229449,-0.037693,-0.089386,bottom,0
59.920,0.034428,0.003146,0.064271,-0.070880,bottom,0
59.940,-0.010072,0.083404,0.031259,-0.040023,bottom,0
59.960,-0.027772,-0.011171,-0.107064,-0.034253,bottom,0
59.980,0.003022,-0.056331,-0.080676,-0.038668,bottom,0
60.000,0.066941,-0.026933,-0.125827,-0.036321,bottom,0
60.020,0.103589,-0.035211,-0.146326,-0.036099,bottom,0
60.039,0.082619,0.047056,-0.099826,-0.019468,bottom,0
60.059,0.083883,0.115930,-0.073122,0.007612,bottom,0
60.079,0.119159,0.173353,-0.047060,0.040760,bottom,0
60.100,0.232776,0.384704,-0.020172,0.109549,bottom,0
60.119,0.432813,0.422321,0.096748,0.172103,bottom,0
60.139,0.472385,0.065477,0.159495,0.150778,bottom,0
60.159,0.357590,-0.025696,0.400355,0.115483,bottom,0
60.179,0.352917,-0.062724,0.182134,0.079842,bottom,0
60.199,0.326317,-0.013740,0.094225,0.061125,bottom,0
60.219,0.396514,-0.118411,0.046839,0.025218,bottom,0
60.239,0.400959,-0.041069,-0.017396,0.011961,bottom,0
60.258,0.482599,-0.116693,0.068313,-0.013770,bottom,0
60.278,0.519703,0.012929,0.082493,-0.008430,bottom,0
60.298,0.540304,0.075222,0.023773,0.008300,bottom,0
60.318,0.566018,-0.137998,-0.046471,-0.020960,bottom,0
60.338,0.471346,0.169536,-0.069079,0.017140,bottom,0
60.358,0.442347,0.611367,-0.078189,0.135985,bottom,0
60.377,0.352424,0.500932,-0.213000,0.208974,bottom,0
60.398,0.302656,0.333907,-0.130244,0.233961,bottom,0
60.417,0.322574,0.068055,-0.140714,0.200780,bottom,0
60.437,0.275118,-0.010553,-0.150130,0.158513,bottom,0
60.457,0.207409,0.048396,-0.178734,0.136490,bottom,0
60.477,0.154783,0.074402,-0.162078,0.124072,bottom,0
60.497,0.114315,0.133098,-0.111027,0.125877,bottom,0
60.516,0.043161,0.257403,-0.029808,0.152182,bottom,0
60.536,-0.058409,0.270258,-0.036205,0.175798,bottom,0
60.556,-0.146798,0.232110,-0.003404,0.187060,bottom,0
60.576,-0.235225,0.172451,-0.012051,0.184138,bottom,0
60.597,-0.310637,0.136283,0.007742,0.174567,bottom,0
60.616,-0.379421,0.092491,-0.019845,0.158152,bottom,0
60.636,-0.425177,0.047958,-0.032457,0.136113,bottom,0
60.656,-0.452026,0.050209,-0.037416,0.118932,bottom,0
60.676,-0.447226,0.051518,-0.021125,0.105450,bottom,0
60.696,-0.414628,0.043150,-0.013712,0.092990,bottom,0
60.715,-0.380966,0.038236,0.000611,0.082039,bottom,0
60.735,-0.361240,0.038054,0.027704,0.073242,bottom,0
60.755,-0.341204,0.036899,0.045712,0.065973,bottom,0
60.775,-0.311439,0.055831,0.048965,0.063945,bottom,0
60.796,-0.278714,0.081537,0.036470,0.067463,bottom,0
60.815,-0.234435,0.108742,0.014613,0.075719,bottom,0
60.835,-0.201277,0.130979,0.001773,0.086771,bottom,0
60.854,-0.190831,0.143763,0.011382,0.098169,bottom,0
60.874,-0.188465,0.149173,0.025283,0.108370,bottom,0
60.894,-0.164627,0.160703,0.035622,0.118837,bottom,0
60.914,-0.117628,0.176687,0.042996,0.130407,bottom,0
60.934,-0.080251,0.182630,0.052924,0.140851,bottom,0
60.954,-0.075945,0.178009,0.063022,0.148283,bottom,0
60.974,-0.060339,0.170457,0.059577,0.152718,bottom,0
60.993,-0.030204,0.171040,0.048848,0.156382,bottom,0
61.014,-0.017691,0.171584,0.038013,0.159423,bottom,0
61.033,-0.042690,0.159866,0.029363,0.159511,bottom,0
61.053,-0.061062,0.151095,0.026788,0.157828,bottom,0
61.073,-0.046907,0.151312,0.020664,0.156525,bottom,0
61.093,-0.007442,0.148265,0.004222,0.154873,bottom,0
61.113,0.019765,0.143332,0.003658,0.152565,bottom,0
61.133,0.015534,0.133041,0.007249,0.148660,bottom,0
61.152,0.005716,0.121888,0.009798,0.143306,bottom,0
61.172,0.014195,0.111142,0.007737,0.136873,bottom,0
61.192,0.036194,0.089349,0.005052,0.127368,bottom,0
61.212,0.058266,0.075892,0.027413,0.117073,bottom,0
61.232,0.042905,0.071571,0.032965,0.107972,bottom,0
61.252,-0.026848,0.089438,0.015420,0.104265,bottom,0
61.272,-0.058912,0.108344,-0.003969,0.105081,bottom,0
61.292,-0.029308,0.127482,-0.010940,0.109561,bottom,0
61.311,-0.024821,0.147911,-0.005280,0.117231,bottom,0
61.331,-0.033546,0.162988,-0.004953,0.126383,bottom,0
61.351,-0.056709,0.143895,0.017141,0.129885,bottom,0
61.371,-0.097003,0.087157,0.044063,0.121340,bottom,0
61.391,-0.103980,0.055145,0.055132,0.108101,bottom,0
61.411,-0.088786,0.040019,0.059586,0.094484,bottom,0
61.431,-0.058777,0.022682,0.073707,0.080124,bottom,0
61.450,-0.002093,0.008366,0.096111,0.065772,bottom,0
61.470,0.047662,0.000780,0.118594,0.052774,bottom,0
61.490,0.053223,-0.003097,0.127918,0.041599,bottom,0
61.510,0.032046,-0.006168,0.115586,0.032046,bottom,0
61.530,0.006075,-0.016766,0.098793,0.022284,bottom,0
61.550,-0.011137,-0.044855,0.062275,0.008856,bottom,0
61.570,-0.039920,-0.061093,0.066277,-0.005134,bottom,0
61.590,-0.051462,-0.078558,0.087409,-0.019819,bottom,0
61.609,-0.016228,-0.091348,0.084329,-0.034125,bottom,0
61.629,0.027134,-0.105653,0.059451,-0.048430,bottom,0
61.649,0.036875,-0.144923,0.033407,-0.067729,bottom,0
61.669,0.007452,-0.179559,0.085977,-0.090095,bottom,0
61.689,-0.001966,-0.201583,0.119842,-0.112392,bottom,0
61.709,-0.005287,-0.192064,0.096412,-0.128327,bottom,0
61.729,-0.026357,-0.188670,0.040874,-0.140395,bottom,0
61.748,-0.061121,-0.189436,0.015905,-0.150204,bottom,0
61.768,-0.088757,-0.174495,0.035613,-0.155062,bottom,0
61.788,-0.094279,-0.155222,0.045981,-0.155094,bottom,0
61.808,-0.095114,-0.126026,0.026197,-0.149280,bottom,0
61.828,-0.110643,-0.112904,-0.015056,-0.142005,bottom,0
61.848,-0.127068,-0.103257,-0.027799,-0.134255,bottom,0
61.868,-0.094011,-0.071227,-0.022682,-0.121650,bottom,0
61.888,-0.032965,-0.031263,-0.020086,-0.103572,bottom,0
61.907,0.023251,0.009056,-0.034773,-0.081047,bottom,0
61.927,0.064900,0.059971,-0.066926,-0.052843,bottom,0
61.947,0.110214,0.121071,-0.090262,-0.018060,bottom,0
61.967,0.163950,0.181949,-0.114872,0.021941,bottom,0
61.987,0.138616,0.235790,-0.151270,0.064711,bottom,0
62.007,0.070070,0.283187,-0.183559,0.108406,bottom,0
62.027,0.127186,0.353258,-0.188474,0.157377,bottom,0
62.046,0.341858,0.438338,-0.180813,0.213569,bottom,0
62.066,0.316072,0.455865,-0.227206,0.262028,bottom,0
62.086,-0.052464,0.405585,-0.285492,0.290740,bottom,0
62.106,-0.318191,0.346929,-0.249557,0.301978,ascending,0
62.126,-0.272009,0.311952,-0.145453,0.303973,ascending,0
62.146,0.044935,0.335245,-0.008160,0.310227,ascending,0
62.166,0.270307,0.382858,0.127933,0.324753,ascending,0
62.186,0.332724,0.368212,0.199092,0.333445,ascending,0
62.208,0.276993,0.291550,0.208179,0.325066,ascending,0
62.226,0.127597,0.211502,0.171865,0.302353,ascending,0
62.245,-0.020671,0.169571,0.107862,0.275797,ascending,0
62.265,-0.122900,0.138477,0.077553,0.248333,ascending,0
62.285,-0.156036,0.118869,0.094896,0.222440,ascending,0
62.305,-0.132963,0.106075,0.151720,0.199167,ascending,0
62.325,-0.081892,0.098380,0.202861,0.179010,ascending,0
62.345,-0.025619,0.092338,0.240141,0.161675,ascending,0
62.365,0.026116,0.075787,0.277940,0.144498,lockout,0
62.384,0.049166,0.060579,0.300798,0.127714,idle,1
62.405,0.048055,0.039247,0.304593,0.110021,idle,1
62.424,0.043883,0.000438,0.299349,0.088104,idle,1
62.444,0.042310,-0.047443,0.287293,0.060995,idle,1
62.464,0.030610,-0.087975,0.284211,0.031201,idle,1
62.484,0.038834,-0.109233,0.293125,0.003114,idle,1
62.503,0.056654,-0.126565,0.285783,-0.022822,idle,1
62.523,0.047165,-0.135704,0.260231,-0.045398,idle,1
62.543,0.046393,-0.140218,0.217126,-0.064362,idle,1
62.563,0.059125,-0.135773,0.201057,-0.078644,idle,1
62.583,0.110928,-0.133408,0.175148,-0.089597,idle,1
62.603,0.134288,-0.128427,0.127034,-0.097363,idle,1
62.623,0.190812,-0.122217,0.077458,-0.102334,idle,1
62.642,0.214235,-0.122868,0.082797,-0.106441,idle,1
62.663,0.225760,-0.125026,0.102816,-0.110158,idle,1
62.682,0.168291,-0.115698,0.085541,-0.111266,idle,1
62.702,0.013739,-0.114241,0.021396,-0.111861,idle,1
62.722,-0.124774,-0.124762,-0.042698,-0.114441,idle,1
62.742,-0.228063,-0.129058,-0.014183,-0.117364,idle,1
62.762,-0.230350,-0.119430,0.058358,-0.117778,idle,1
62.782,-0.050334,-0.074366,0.135813,-0.109095,idle,1
62.802,0.157045,-0.025509,0.197742,-0.092378,idle,1
62.822,0.264746,-0.013016,0.225146,-0.076506,idle,1
62.841,0.211673,-0.050423,0.222058,-0.071289,idle,1
62.861,0.076626,-0.042024,0.151986,-0.065436,idle,1
62.881,-0.024827,0.015644,0.032665,-0.049220,idle,1
62.901,-0.108339,0.068908,-0.076897,-0.025594,idle,1
62.921,-0.181007,0.105169,-0.087530,0.000558,idle,1
62.941,-0.188634,0.145174,-0.018977,0.029481,idle,1
62.961,-0.132204,0.169325,0.015326,0.057450,idle,1
62.981,-0.083550,0.185959,0.007725,0.083152,idle,1
63.001,-0.064018,0.162977,-0.011604,0.099117,idle,1
63.020,-0.059292,0.148209,-0.024338,0.108935,idle,1
63.040,-0.064160,0.147333,-0.058138,0.116615,idle,1
63.060,-0.079172,0.155872,-0.103595,0.124466,idle,1
63.080,-0.087204,0.166565,-0.125361,0.132886,idle,1
63.100,-0.099652,0.175936,-0.133628,0.141496,idle,1
63.120,-0.097259,0.181158,-0.131779,0.149428,idle,1
63.141,-0.070037,0.186796,-0.111983,0.156902,idle,1
63.159,-0.021423,0.186555,-0.069518,0.162833,idle,1
63.179,0.029516,0.189106,-0.047854,0.168087,idle,1
63.199,0.057245,0.210434,-0.049204,0.176557,idle,1
63.219,0.061999,0.205462,-0.059332,0.182338,idle,1
63.239,0.071626,0.182553,-0.050883,0.182381,idle,1
63.259,0.136293,0.172958,-0.039179,0.180496,idle,1
63.278,0.244519,0.189908,-0.064787,0.182378,idle,1
63.298,0.236578,0.208475,-0.097985,0.187598,idle,1
63.318,0.057599,0.202921,-0.103030,0.190662,idle,1
63.338,-0.118972,0.188006,-0.069958,0.190131,idle,1
63.358,-0.218992,0.166794,-0.003957,0.185464,idle,1
63.378,-0.152272,0.158017,0.070876,0.179975,idle,1
63.398,0.102062,0.183721,0.120328,0.180724,idle,1
63.418,0.304666,0.205051,0.158909,0.185589,idle,1
63.437,0.378843,0.184165,0.200186,0.185305,idle,1
63.457,0.284681,0.169321,0.222686,0.182108,idle,1
63.477,0.098625,0.162155,0.219560,0.178117,idle,1
63.498,-0.036697,0.122587,0.196272,0.167011,idle,1
63.517,-0.107634,0.073404,0.193790,0.148290,idle,1
63.537,-0.130820,0.042887,0.210396,0.127209,idle,1
63.557,-0.109346,0.046720,0.248411,0.111111,idle,1
63.577,-0.059341,0.059764,0.300313,0.100842,idle,1
63.597,-0.001807,0.043496,0.343166,0.089373,idle,1
63.617,0.042035,0.013965,0.383356,0.074291,idle,1
63.636,0.059412,-0.019052,0.401962,0.055623,idle,1
63.656,0.028740,-0.042884,0.397432,0.035921,idle,1
63.676,-0.023250,-0.044411,0.371781,0.019855,idle,1
63.696,-0.064646,-0.035839,0.332047,0.008716,idle,1
63.716,-0.106616,-0.026137,0.288935,0.001745,idle,1
63.736,-0.146058,-0.018806,0.249451,-0.002365,idle,1
63.756,-0.158329,-0.012982,0.208403,-0.004488,idle,1
63.775,-0.139609,-0.005294,0.210001,-0.004649,idle,1
63.796,-0.098044,0.001588,0.196561,-0.003402,idle,1
63.815,-0.052791,0.023006,0.137034,0.001880,idle,1
63.835,-0.061848,0.029821,0.069289,0.007468,idle,1
63.855,-0.088066,0.023385,0.053943,0.010651,idle,1
63.875,-0.022932,0.022561,0.074477,0.013033,idle,1
63.896,0.125232,0.051777,0.065526,0.020782,idle,1
63.915,0.238170,0.094815,0.015293,0.035589,idle,1
63.934,0.226909,0.120012,-0.044540,0.052473,idle,1
63.954,0.165753,0.150142,-0.115840,0.072007,idle,1
63.974,0.073206,0.193242,-0.181537,0.096254,idle,1
63.994,-0.067680,0.215674,-0.229421,0.120138,idle,1
64.014,-0.220654,0.197310,-0.239784,0.135572,idle,1
64.034,-0.309254,0.169224,-0.206620,0.142303,idle,1
64.054,-0.204126,0.143377,-0.106170,0.142518,idle,1
64.073,-0.019309,0.113784,0.026653,0.136771,idle,1
64.093,0.050801,0.079718,0.103157,0.125360,idle,1
64.113,-0.006020,0.057403,0.087191,0.111769,idle,1
64.133,-0.125978,0.035475,0.049224,0.096510,idle,1
64.153,-0.198368,0.028189,0.000993,0.082846,idle,1
64.173,-0.258839,0.018305,-0.032850,0.069938,idle,1
64.193,-0.330693,0.035632,-0.027562,0.063077,idle,1
64.213,-0.354379,0.045507,0.014354,0.059563,idle,1
64.233,-0.336307,0.037258,0.061289,0.055102,idle,1
64.252,-0.342960,0.025522,0.076955,0.049186,idle,1
64.272,-0.385773,-0.012977,0.082868,0.036753,idle,1
64.292,-0.429527,-0.066883,0.109641,0.016026,idle,1
64.313,-0.424007,-0.093646,0.138735,-0.005908,idle,1
64.332,-0.402074,-0.086594,0.130906,-0.022045,idle,1
64.352,-0.369823,-0.053021,0.077931,-0.028241,idle,1
64.371,-0.256442,-0.001784,0.010643,-0.022949,idle,1
64.392,-0.114924,0.042572,0.070347,-0.009845,idle,1
64.411,-0.020517,0.079266,0.184706,0.007977,idle,1
64.431,-0.027418,0.104883,0.226205,0.027358,idle,1
64.451,-0.058373,0.125421,0.170709,0.046971,idle,1
64.471,0.028180,0.135097,0.143040,0.064596,idle,1
64.491,0.178442,0.086856,0.200934,0.069048,idle,1
64.511,0.290357,0.133724,0.229504,0.081983,idle,1
64.531,0.353907,0.228955,0.182244,0.111378,idle,1
64.550,0.381504,0.245499,0.142889,0.138202,idle,1
64.570,0.360877,0.118911,0.210540,0.134344,idle,1
64.590,0.314106,0.003008,0.290319,0.108077,idle,1
64.610,0.353814,0.012450,0.219502,0.088951,idle,1
64.630,0.356857,0.085012,0.123779,0.088163,idle,1
64.650,0.360863,0.053545,0.226835,0.081240,idle,1
64.670,0.342572,-0.044003,0.346914,0.056191,idle,1
64.690,0.323563,-0.027582,0.300319,0.039437,idle,1
64.709,0.305761,0.052055,0.125146,0.041960,idle,1
64.729,0.298290,0.029286,0.107632,0.039425,idle,1
64.749,0.192645,-0.122899,0.182137,0.006960,idle,1
64.769,0.113481,-0.129891,0.219743,-0.020410,idle,1
64.789,0.140908,-0.045124,0.129170,-0.025353,idle,1
64.809,0.191894,-0.045326,0.043670,-0.029347,idle,1
64.829,0.202224,-0.166290,0.114053,-0.056736,idle,1
64.849,0.253714,-0.382477,0.162087,-0.121884,idle,1
64.868,0.256837,-0.247590,0.165677,-0.147025,idle,1
64.888,0.197252,-0.019885,0.061091,-0.121597,idle,1
64.910,0.151307,0.066862,-0.039507,-0.083905,idle,1
64.928,0.118104,0.082321,-0.160734,-0.050660,idle,1
64.948,0.125580,0.019495,-0.061726,-0.036629,idle,1
64.968,0.073218,-0.087876,0.100466,-0.046878,idle,1
64.988,0.015415,0.018116,-0.021571,-0.033879,idle,1
65.008,-0.020095,0.222010,-0.124101,0.017298,idle,1
65.027,-0.047359,0.086350,-0.065801,0.031109,idle,1
65.047,-0.074426,-0.129969,0.110305,-0.001107,idle,1
65.067,-0.022298,-0.043384,-0.000573,-0.009562,idle,1
65.087,-0.032956,0.194965,-0.066467,0.031343,idle,1
65.107,-0.059753,0.007027,0.061148,0.026480,idle,1
65.127,-0.078300,-0.021409,0.079537,0.016902,idle,1
65.147,0.015738,-0.145104,0.104908,-0.015499,idle,1
65.166,0.076738,-0.040931,0.092736,-0.020585,idle,1
65.186,0.001540,0.015527,0.061337,-0.013363,idle,1
65.206,0.080775,-0.038018,0.183332,-0.018294,idle,1
65.226,0.275487,0.149495,-0.156924,0.015264,idle,1
65.246,0.280968,0.483621,-0.080122,0.108935,idle,1
65.266,0.201338,0.217939,-0.053486,0.130736,idle,1
65.286,0.066957,-0.136704,0.125487,0.077248,idle,1
65.306,0.070060,0.036340,0.109830,0.069066,idle,1
65.325,-0.021231,0.386635,-0.019422,0.132580,idle,1
65.345,-0.022476,0.058274,-0.070839,0.117719,idle,1
65.365,0.012289,-0.127770,0.114554,0.068621,idle,1
65.385,0.039923,-0.129100,0.268191,0.029077,idle,1
65.405,0.045148,0.131204,0.251878,0.049502,idle,1
65.425,0.024134,0.047136,0.352300,0.049029,idle,1
65.445,0.008781,-0.102269,0.303429,0.018769,idle,1
65.464,-0.090824,-0.300439,0.179795,-0.045072,idle,1
65.484,-0.124436,-0.103252,-0.063296,-0.056708,idle,1
65.504,0.018089,0.182725,-0.180010,-0.008821,idle,1
65.524,0.049004,0.060409,0.031773,0.005025,idle,1
65.544,0.035109,-0.106487,0.395377,-0.017278,idle,1
65.564,0.066654,0.147645,0.308776,0.015707,idle,1
65.584,0.086937,-0.050472,0.263097,0.002471,idle,1
65.604,0.062844,0.120160,0.130372,0.026009,idle,1
65.623,0.084544,-0.039374,0.184273,0.012932,idle,1
65.643,0.026438,-0.059892,0.317308,-0.001633,idle,1
65.663,0.058371,0.169516,0.245307,0.032597,idle,1
65.683,0.131787,-0.052576,0.284812,0.015563,idle,1
65.703,0.108167,-0.046857,0.182881,0.003079,idle,1
65.723,0.106586,0.024110,0.050059,0.007285,idle,1
65.743,0.049782,0.138988,0.169218,0.033626,idle,1
65.763,0.080999,0.068153,0.279370,0.040531,idle,1
65.782,0.154395,0.078939,-0.030573,0.048213,idle,1
65.803,-0.089713,-0.097088,-0.050212,0.019152,idle,1
65.822,0.040572,0.053229,-0.152001,0.025968,idle,1
65.842,-0.165066,-0.151417,0.059039,-0.009509,idle,1
65.863,0.106369,0.005374,-0.133707,-0.006533,idle,1
65.882,0.147353,-0.030624,-0.160455,-0.011351,idle,1
65.902,0.108743,-0.197611,-0.049172,-0.048603,idle,1
65.921,0.092036,0.008854,-0.181949,-0.037112,idle,1
65.941,0.144617,0.041605,-0.198655,-0.021368,idle,1
65.961,0.088341,-0.014703,-0.259026,-0.020035,idle,1
65.981,0.147508,-0.045570,-0.239097,-0.025142,idle,1
66.005,0.141029,0.034542,-0.087217,-0.013205,idle,1
66.021,0.145945,-0.040180,-0.068344,-0.018600,idle,1
66.040,0.145394,0.033664,-0.159126,-0.008148,idle,1
66.061,0.173234,0.134235,-0.313834,0.020329,idle,1
66.081,0.232073,0.468483,-0.245187,0.109960,idle,1
66.101,0.085725,-0.271085,-0.285437,0.033751,idle,1
66.120,0.104494,-0.075524,-0.450748,0.011896,idle,1
66.140,0.019525,-0.140823,-0.488257,-0.018648,idle,1
66.160,0.068766,-0.084401,-0.387814,-0.031799,idle,1
66.180,-0.024622,-0.090939,-0.242645,-0.043627,idle,1
66.200,0.142282,0.104502,-0.205119,-0.014001,idle,1
66.220,0.224334,0.214779,-0.006422,0.031755,idle,1
66.240,0.198659,0.213932,0.077305,0.068190,idle,1
66.259,0.133784,0.112041,0.149279,0.076961,idle,1
66.279,0.173288,0.040297,-0.053109,0.069628,idle,1
66.299,0.200110,0.278076,-0.084563,0.111317,idle,1
66.319,0.148403,0.225870,0.093787,0.134228,idle,1
66.339,0.141091,0.013839,-0.046988,0.110150,idle,1
66.359,0.118400,0.112498,-0.181965,0.110620,idle,1
66.379,0.140455,0.163577,-0.093602,0.121211,idle,1
66.399,0.126431,0.001866,0.052470,0.097342,idle,1
66.418,0.003556,-0.175615,-0.107479,0.042751,idle,1
66.438,0.033151,-0.028934,-0.242879,0.028414,idle,1
66.458,0.013958,-0.025895,-0.050442,0.017552,idle,1
66.478,-0.020299,-0.142323,0.112128,-0.014423,idle,1
66.498,-0.143862,-0.253318,0.069611,-0.062202,idle,1
66.518,-0.260428,-0.242093,0.020168,-0.098180,idle,1
66.538,-0.213839,-0.139676,0.016151,-0.106479,idle,1
